conversation_id,timestamp,text,intent,category,sentiment,answered
9f47cd4e-9176-4c98-903c-9d1abca1c4b6,2025-06-30T18:16:51,14 eylül,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f47cd4e-9176-4c98-903c-9d1abca1c4b6,2025-06-30T18:17:11,100 kişilik,Konum belirtiyor,Genel,Pozitif,Evet
9f47cd4e-9176-4c98-903c-9d1abca1c4b6,2025-06-30T18:17:36,Yemekli,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f47cd4e-9176-4c98-903c-9d1abca1c4b6,2025-06-30T18:17:40,Açık alan,Mekan arıyor,Mekan,Negatif,Evet
9f47cd4e-9176-4c98-903c-9d1abca1c4b6,2025-06-30T18:17:58,Kişi başı maksimum 2000,Fiyat ayarlaması istiyor,Genel,Nötr,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T05:57:51,Evlilik nişanımıza cüzdan düğün,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T05:58:35,Cem bey  eşim deniz mutluluk Mardin hocam,Mekan arıyor,Genel,Negatif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T05:59:08,Resmi nikahta kocamankocasıyımCem ve Deniz mutluluk eşim kocaman kocasıyım,Mekan arıyor,Genel,Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T05:59:40,Nişan makas süslemesi kocasıyım Cem ve Deniz mutluluk,Mekan arıyor,Organizasyon,Negatif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:00:12,Deniz Hanım,Mekan arıyor,Genel,Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:00:26,Cem bey,Diğer,Genel,Nötr,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:01:17,Deniz Hanım  eşim kocasıyım nişan  makas kırmızı,Mekan arıyor,Organizasyon,Negatif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:01:53,Laleler  düğün salonu,Mekan arıyor,Mekan,Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:02:05,dolduran   iok bir,Diğer,Genel,Negatif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:02:45,1.2025  salı günü saat 09.00  10.00 11.00,Diğer,Genel,Nötr,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:03:12,12.00 13.00,Diğer,Genel,Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:03:37,14.00  saat 12.00 13.00 Cem bey eşim,Diğer,Genel,Nötr,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:04:53,temmuz  ayında bu nişan makas kırmızı  nikahının  nikahının odası evleniyor hocanın Cem ve Deniz,Mekan arıyor,Organizasyon,Nötr,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:06:04,Nikahının nişanın kocasıyım resimleri nikahının cüzdan,Diğer,Organizasyon,Nötr,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:06:53,Nikahının odası evleniyor cüzdanı,Konaklama,Genel,Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:07:25,Gelin damat nişanımızanikahınıncüzdan,Bilgi istiyor,"Kıyafet, Organizasyon",Nötr,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:07:53,Düğün salonu nikahının,Mekan arıyor,Mekan,Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:08:37,Fotoğraf nikahının damat gelin,Fotoğrafçı arıyor,"Kıyafet, Fotoğrafçı",Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:10:04,Gelin damat nişanımızanikahınıncüzdan resmi nikahta kocasıyım eşim evleniyor resimleri nikahının resminikahta nikahta kocasıyım cüzdan aldım ama sen bilirsin kardeşim,Bilgi istiyor,"Kıyafet, Organizasyon",Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:10:31,Gelin damat,Diğer,Kıyafet,Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:10:54,Patates yemeği gel Deniz Hanım,Mekan arıyor,Genel,Pozitif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:11:45,Almanya türkiye uçak bileti sivas Cem bey ve  Deniz mutluluk,Mekan arıyor,Genel,Negatif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:12:28,Odası evet Cem ve Deniz,Mekan arıyor,Genel,Negatif,Evet
9f48c83a-923d-45d4-a140-5fc99da9fb4b,2025-07-01T06:13:00,Resmi düğün salonudolduran cüzdansivas,Mekan arıyor,"Mekan, Müzik/Eğlence",Pozitif,Evet
9f48d51f-9450-4fad-bb79-ec8cd7e3d874,2025-07-01T06:33:43,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f48d51f-9450-4fad-bb79-ec8cd7e3d874,2025-07-01T06:33:53,ve nişan,Diğer,Organizasyon,Pozitif,Evet
9f48d51f-9450-4fad-bb79-ec8cd7e3d874,2025-07-01T06:42:04,bursada yapmak istiyorum ilçe farketmez. nişanı sadece pasta meşrubat düşünüyorum ve organizasyon fotoğrafçı düşünüyorum nişan tarihi tahminen ağustos sonu,Yemek/İkram soruyor,"Fotoğrafçı, Organizasyon, Yemek/İkram",Negatif,Evet
9f491a88-fc0e-436e-8e6c-8081f8fd374d,2025-07-01T09:47:59,Nişan,Diğer,Organizasyon,Pozitif,Evet
9f491a88-fc0e-436e-8e6c-8081f8fd374d,2025-07-01T09:48:54,Yemekli nişan,Yemek/İkram soruyor,"Organizasyon, Yemek/İkram",Pozitif,Evet
9f491a88-fc0e-436e-8e6c-8081f8fd374d,2025-07-01T09:49:26,Ankara pursaklar,Konum belirtiyor,Genel,Negatif,Evet
9f491a88-fc0e-436e-8e6c-8081f8fd374d,2025-07-01T09:49:43,100 kişi,Diğer,Genel,Pozitif,Evet
9f491a88-fc0e-436e-8e6c-8081f8fd374d,2025-07-01T09:50:13,300tl,Diğer,Genel,Negatif,Evet
9f491a88-fc0e-436e-8e6c-8081f8fd374d,2025-07-01T09:50:50,15 eylul,Diğer,Genel,Negatif,Evet
9f491a88-fc0e-436e-8e6c-8081f8fd374d,2025-07-01T09:51:39,Teşekkürler,Diğer,Genel,Pozitif,Evet
9f495cf5-c3ab-47c7-b6ca-24abab6b4851,2025-07-01T12:53:35,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f495cf5-c3ab-47c7-b6ca-24abab6b4851,2025-07-01T12:53:46,Manisa Salihli,Konum belirtiyor,Genel,Pozitif,Evet
9f495cf5-c3ab-47c7-b6ca-24abab6b4851,2025-07-01T12:54:00,Mekan fotoğrafçı,Mekan arıyor,"Mekan, Fotoğrafçı",Pozitif,Evet
9f495cf5-c3ab-47c7-b6ca-24abab6b4851,2025-07-01T12:54:41,9 mayıs yemekli 300 500,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f495cf5-c3ab-47c7-b6ca-24abab6b4851,2025-07-01T12:55:11,"Her ikiside olabilir,kır düğünü",Mekan arıyor,Mekan,Pozitif,Evet
9f49698a-1e78-4e04-9ad3-023fe62aea85,2025-07-01T13:28:45,Kına,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f49698a-1e78-4e04-9ad3-023fe62aea85,2025-07-01T13:29:20,Tekirdağ Çorlu,Konum belirtiyor,Genel,Nötr,Evet
9f49698a-1e78-4e04-9ad3-023fe62aea85,2025-07-01T13:29:53,mekan,Mekan arıyor,Mekan,Nötr,Evet
9f49698a-1e78-4e04-9ad3-023fe62aea85,2025-07-01T13:30:05,3 ekim,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f49698a-1e78-4e04-9ad3-023fe62aea85,2025-07-01T13:30:18,300-350 kişi,Diğer,Genel,Pozitif,Evet
9f49698a-1e78-4e04-9ad3-023fe62aea85,2025-07-01T13:30:30,Kapalı alan,Mekan arıyor,Mekan,Negatif,Evet
9f49698a-1e78-4e04-9ad3-023fe62aea85,2025-07-01T13:30:40,İkramsız,Yemek/İkram soruyor,Yemek/İkram,Pozitif,Evet
9f49698a-1e78-4e04-9ad3-023fe62aea85,2025-07-01T13:30:56,Mekan bütçem 40000,Mekan arıyor,Mekan,Negatif,Evet
9f4977df-b9cc-4146-8efc-73d3a7791235,2025-07-01T14:09:03,uygun fiyatlı davet yeri,Mekan arıyor,Genel,Nötr,Evet
9f4977df-b9cc-4146-8efc-73d3a7791235,2025-07-01T14:10:09,isteme nisan pasta meşrubat 100 kişi olabilir,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f4977df-b9cc-4146-8efc-73d3a7791235,2025-07-01T14:10:41,gebze ya da darica 200 tl ve daha ucuz,Diğer,Genel,Nötr,Evet
9f499572-fecf-4fb4-b24d-31fcce035aab,2025-07-01T15:31:31,Nişan,Diğer,Organizasyon,Pozitif,Evet
9f499572-fecf-4fb4-b24d-31fcce035aab,2025-07-01T15:31:49,İstanbul çekmeköy,Konum belirtiyor,Genel,Nötr,Evet
9f499572-fecf-4fb4-b24d-31fcce035aab,2025-07-01T15:32:24,İkram olarak sadece pasta ve meşrubat,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f499572-fecf-4fb4-b24d-31fcce035aab,2025-07-01T15:33:33,Tahmini 200 kişi olucak 2 ay içerisinde düşünüyorum  bütçe konusunda belirsizim,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f499572-fecf-4fb4-b24d-31fcce035aab,2025-07-01T15:34:21,Açık alan da istiyorum organizasyon hizmeti dahil olsun,Mekan arıyor,"Mekan, Organizasyon, Yemek/İkram",Negatif,Evet
9f499a37-c5cf-4506-b535-9ca7c933be41,2025-07-01T15:46:17,600 KİŞİLİK DÜGÜN İÇİN YEMEKLİ VE ALKOLSÜZ FİYAT İSTİYORUM,Yemek/İkram soruyor,Yemek/İkram,Pozitif,Evet
9f499a37-c5cf-4506-b535-9ca7c933be41,2025-07-01T15:47:08,İSTANBUL DA PLACAK,Konum belirtiyor,Genel,Pozitif,Evet
9f499a37-c5cf-4506-b535-9ca7c933be41,2025-07-01T15:49:58,DÜGÜN İSTANBULDA OLACAK  28.06.2026,Konum belirtiyor,Genel,Pozitif,Evet
9f499a37-c5cf-4506-b535-9ca7c933be41,2025-07-01T15:51:43,1500 TL KİŞİBAŞI BÜTÇE İSTANBUL DA AVRUPA YAKASIN OLACAK,Fiyat ayarlaması istiyor,Genel,Negatif,Evet
9f49ba3a-8420-4828-8bc1-d9641976a2ce,2025-07-01T17:14:26,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f49ba3a-8420-4828-8bc1-d9641976a2ce,2025-07-01T17:14:43,Balıkesir merkez,Konum belirtiyor,Genel,Pozitif,Evet
9f49ba3a-8420-4828-8bc1-d9641976a2ce,2025-07-01T17:15:06,Düğün mekanı,Mekan arıyor,Mekan,Pozitif,Evet
9f49ba3a-8420-4828-8bc1-d9641976a2ce,2025-07-01T17:16:07,2025 eylül ayı davetli sayısı 650 yemek tercihim yok,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f49ba3a-8420-4828-8bc1-d9641976a2ce,2025-07-01T17:16:36,50000,Diğer,Genel,Pozitif,Evet
9f49ba3a-8420-4828-8bc1-d9641976a2ce,2025-07-01T17:17:02,Kapalı alan,Mekan arıyor,Mekan,Negatif,Evet
9f49feba-7be5-475f-b3bd-a82b0994d378,2025-07-01T20:25:57,Nişan,Diğer,Organizasyon,Pozitif,Evet
9f49feba-7be5-475f-b3bd-a82b0994d378,2025-07-01T20:26:42,Konya Selçuklu Bosna veya Kosova mahallesi,Konum belirtiyor,Genel,Negatif,Evet
9f49feba-7be5-475f-b3bd-a82b0994d378,2025-07-01T20:27:34,5-6-7+8 9 Ağustos,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f49feba-7be5-475f-b3bd-a82b0994d378,2025-07-01T20:28:38,İkram yok sadece erkek evinin davetlilere kek ve meyve suyu ikramı olacak,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f49feba-7be5-475f-b3bd-a82b0994d378,2025-07-01T20:28:52,Kapalı,Diğer,Genel,Pozitif,Evet
9f49feba-7be5-475f-b3bd-a82b0994d378,2025-07-01T20:29:19,Organizasyon yok,Organizasyon arıyor,Organizasyon,Negatif,Evet
9f49feba-7be5-475f-b3bd-a82b0994d378,2025-07-01T20:29:32,250-300 kisi,Diğer,Genel,Pozitif,Evet
9f4aeab6-e860-40dc-9877-4bb62c93462c,2025-07-02T07:25:48,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f4aeab6-e860-40dc-9877-4bb62c93462c,2025-07-02T07:26:10,BURSA YILDIRIM KINA VE DÜĞÜN BİR ARADA,Organizasyon arıyor,Genel,Pozitif,Evet
9f4b036a-c517-4e21-91f2-0d1c0ff1b314,2025-07-02T08:34:54,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f4b036a-c517-4e21-91f2-0d1c0ff1b314,2025-07-02T08:35:11,ankara çubuk,Konum belirtiyor,Genel,Pozitif,Evet
9f4b036a-c517-4e21-91f2-0d1c0ff1b314,2025-07-02T08:36:08,"mekan, organizasyon, fotoğraf, pasta",Mekan arıyor,"Mekan, Fotoğrafçı, Organizasyon, Yemek/İkram",Pozitif,Evet
9f4b036a-c517-4e21-91f2-0d1c0ff1b314,2025-07-02T08:37:44,"haziran 2026
400 kişi
yemek veya pasta
toplam 300000 TL",Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f4b036a-c517-4e21-91f2-0d1c0ff1b314,2025-07-02T08:38:19,açık alan,Mekan arıyor,Mekan,Negatif,Evet
9f4b036a-c517-4e21-91f2-0d1c0ff1b314,2025-07-02T08:38:53,onay,Diğer,Genel,Pozitif,Evet
9f4b036a-c517-4e21-91f2-0d1c0ff1b314,2025-07-02T08:39:45,bu kriterlere uygun toplam maliyeti öğrenebilir miyim?,Bilgi istiyor,Genel,Negatif,Evet
9f4b1398-010d-4e26-8c70-61088dc7cc12,2025-07-02T09:20:06,Nişan,Diğer,Organizasyon,Pozitif,Evet
9f4b1398-010d-4e26-8c70-61088dc7cc12,2025-07-02T09:21:12,İstanbul sultangazi. 20-30 Eylül 2025 tarihleri arası,Yemek/İkram soruyor,Yemek/İkram,Pozitif,Evet
9f4b1398-010d-4e26-8c70-61088dc7cc12,2025-07-02T09:23:41,"150-200 kişi, hem mekan hem organizasyon . İkramlıkları kendimiz ayarlıyoruz",Mekan arıyor,"Mekan, Organizasyon, Yemek/İkram",Pozitif,Evet
9f4b1398-010d-4e26-8c70-61088dc7cc12,2025-07-02T09:25:08,Açık alan olsa güzel olur . Kapalı önerilerinizi de alabilirim. Uygun bir fiyat almak istiyorum,Mekan arıyor,Mekan,Negatif,Evet
9f4b1398-010d-4e26-8c70-61088dc7cc12,2025-07-02T09:26:01,Siz sunun lütfen 10.000 20.000 arası olabilir,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f4b1398-010d-4e26-8c70-61088dc7cc12,2025-07-02T09:26:49,Siz bana önerin fiyatı esnetebiliriz,Fiyat ayarlaması istiyor,Genel,Nötr,Evet
9f4b1922-326f-4656-86e7-669615fc0967,2025-07-02T09:35:36,Sünnet,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f4b1922-326f-4656-86e7-669615fc0967,2025-07-02T09:36:07,Sünnet düğünü,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f4b5ddc-5381-4d32-b831-91ead5482565,2025-07-02T12:47:55,Fiyat alabioirmiyim,Fiyat ayarlaması istiyor,Genel,Negatif,Evet
9f4b5ddc-5381-4d32-b831-91ead5482565,2025-07-02T12:48:04,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f4b5ddc-5381-4d32-b831-91ead5482565,2025-07-02T12:49:30,300 kişilik dugun için,Konum belirtiyor,Genel,Nötr,Evet
9f4b5ddc-5381-4d32-b831-91ead5482565,2025-07-02T12:49:42,2025 13 haziran,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f4b5ddc-5381-4d32-b831-91ead5482565,2025-07-02T12:50:01,İstanbul,Konum belirtiyor,Genel,Pozitif,Evet
9f4b5ddc-5381-4d32-b831-91ead5482565,2025-07-02T12:50:09,Pavli adasi,Diğer,Genel,Pozitif,Evet
9f4b5ddc-5381-4d32-b831-91ead5482565,2025-07-02T12:50:24,Kokteyl,Yemek/İkram soruyor,Genel,Pozitif,Evet
9f4b5ddc-5381-4d32-b831-91ead5482565,2025-07-02T12:50:58,Kişi başı 300,Fiyat ayarlaması istiyor,Genel,Negatif,Evet
9f4b5ddc-5381-4d32-b831-91ead5482565,2025-07-02T12:51:28,500 tl,Diğer,Genel,Negatif,Evet
9f4b8912-46ee-4ada-be00-284900dc76a4,2025-07-02T14:50:40,"dugunbuketi,com,ga",Diğer,Genel,Pozitif,Evet
9f4b8912-46ee-4ada-be00-284900dc76a4,2025-07-02T14:51:13,Ccggdo,Diğer,Genel,Pozitif,Evet
9f4b9e14-33f3-4e75-abba-75a481123632,2025-07-02T15:47:28,Merhabalar Cabrio araç var mıdır,Bilgi istiyor,Ulaşım,Negatif,Evet
9f4b9e14-33f3-4e75-abba-75a481123632,2025-07-02T15:47:57,İzmir üstü açık araba,Bilgi istiyor,Genel,Nötr,Evet
9f4b9e14-33f3-4e75-abba-75a481123632,2025-07-02T15:48:24,Çekim amaçli butçe 2000,Fotoğrafçı arıyor,Fotoğrafçı,Negatif,Evet
9f4b9e14-33f3-4e75-abba-75a481123632,2025-07-02T15:48:47,4 temmuz,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f4b9e14-33f3-4e75-abba-75a481123632,2025-07-02T15:49:13,Aliağa ilçe fark etmez 1 saat,Konum belirtiyor,Genel,Nötr,Evet
9f4b9e14-33f3-4e75-abba-75a481123632,2025-07-02T15:49:53,Temmuz ayı boyunca olabilir,Konum belirtiyor,Genel,Nötr,Evet
9f4b9e14-33f3-4e75-abba-75a481123632,2025-07-02T15:50:20,2 saat İzmir merkez,Bilgi istiyor,Genel,Nötr,Evet
9f4bbee5-8a11-4434-828b-af9ae5df5505,2025-07-02T17:19:13,Sünnet düğünü,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f4bbee5-8a11-4434-828b-af9ae5df5505,2025-07-02T17:19:36,Mekan,Mekan arıyor,Mekan,Nötr,Evet
9f4bbee5-8a11-4434-828b-af9ae5df5505,2025-07-02T17:20:05,Lüleburgaz,Diğer,Genel,Pozitif,Evet
9f4bbee5-8a11-4434-828b-af9ae5df5505,2025-07-02T17:20:41,100-200 kişi aralığı,Diğer,Genel,Pozitif,Evet
9f4bbee5-8a11-4434-828b-af9ae5df5505,2025-07-02T17:21:50,Meşrubat pasta,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f4bbee5-8a11-4434-828b-af9ae5df5505,2025-07-02T17:22:28,Uygun bütçeli,Fiyat ayarlaması istiyor,Genel,Nötr,Evet
9f4bbee5-8a11-4434-828b-af9ae5df5505,2025-07-02T17:23:13,En uygun olan mekan,Mekan arıyor,Mekan,Pozitif,Evet
9f4bbee5-8a11-4434-828b-af9ae5df5505,2025-07-02T17:24:01,Lüleburgaz daki mekanlardan,Mekan arıyor,Mekan,Pozitif,Evet
9f4bbee5-8a11-4434-828b-af9ae5df5505,2025-07-02T17:25:04,Mekan fiyatı 50000 civarı,Mekan arıyor,Mekan,Negatif,Evet
9f4bc3a9-949f-4247-92dd-b55993a98dff,2025-07-02T17:32:35,Kına,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f4bc3a9-949f-4247-92dd-b55993a98dff,2025-07-02T17:33:06,Her ikisi,Diğer,Genel,Pozitif,Evet
9f4bc3a9-949f-4247-92dd-b55993a98dff,2025-07-02T17:34:13,İstanbul  bahçelievler,Konum belirtiyor,Mekan,Nötr,Evet
9f4bc3a9-949f-4247-92dd-b55993a98dff,2025-07-02T17:35:56,4 Eylül  150 kişilik  kokteyl meşrubat olacak sadece,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f4bc3a9-949f-4247-92dd-b55993a98dff,2025-07-02T17:38:22,Kişi başı 100 tl,Fiyat ayarlaması istiyor,Genel,Pozitif,Evet
9f4bc3a9-949f-4247-92dd-b55993a98dff,2025-07-02T17:39:40,Peki siz bana en uygun alternatif olarak kina mekanlarını bulabilirmisiniz,Mekan arıyor,Mekan,Negatif,Evet
9f4bc3a9-949f-4247-92dd-b55993a98dff,2025-07-02T17:40:40,Kişi  başı 125 tl,Diğer,Genel,Pozitif,Evet
9f4bc3a9-949f-4247-92dd-b55993a98dff,2025-07-02T17:41:07,Tamam teşekkürler,Diğer,Genel,Pozitif,Evet
9f4bc6f2-8f73-4bc9-a767-93e5ee510904,2025-07-02T17:41:36,Sünnet,Organizasyon arıyor,Organizasyon,Pozitif,Evet
9f4bc6f2-8f73-4bc9-a767-93e5ee510904,2025-07-02T17:41:43,Merhaba,Diğer,Genel,Pozitif,Evet
9f4bc6f2-8f73-4bc9-a767-93e5ee510904,2025-07-02T17:42:11,Her ikisi,Diğer,Genel,Pozitif,Evet
9f4bc6f2-8f73-4bc9-a767-93e5ee510904,2025-07-02T17:42:49,Cemile sultan korusu,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f4bc6f2-8f73-4bc9-a767-93e5ee510904,2025-07-02T17:43:28,2025 kasım,Tarih ayarlaması istiyor,Genel,Pozitif,Evet
9f4bc6f2-8f73-4bc9-a767-93e5ee510904,2025-07-02T17:43:35,200,Diğer,Genel,Pozitif,Evet
9f4bc6f2-8f73-4bc9-a767-93e5ee510904,2025-07-02T17:43:53,Pasta ve meşrubat,Yemek/İkram soruyor,Yemek/İkram,Nötr,Evet
9f4bc6f2-8f73-4bc9-a767-93e5ee510904,2025-07-02T17:44:10,20-30 bin tl,Fiyat ayarlaması istiyor,Genel,Nötr,Evet
9f4bc6f2-8f73-4bc9-a767-93e5ee510904,2025-07-02T17:44:59,Bütcemi arttırmayı düşünüyorum,Bilgi istiyor,Genel,Negatif,Evet
9f4bc6f2-8f73-4bc9-a767-93e5ee510904,2025-07-02T17:45:14,60 bin tl,Fiyat ayarlaması istiyor,Genel,Nötr,Evet
9f4be841-feb1-4829-ab6a-58cf5bf00272,2025-07-02T19:15:12,Nikah şapkası sipariş vermek istiyorum,Diğer,Genel,Negatif,Evet
9f4be841-feb1-4829-ab6a-58cf5bf00272,2025-07-02T19:17:28,Elazığ,Konum belirtiyor,Genel,Pozitif,Evet
9f4be841-feb1-4829-ab6a-58cf5bf00272,2025-07-02T19:18:29,Sayfanızda güzel bir şapka gördüm fiyat nedir acaba,Fiyat ayarlaması istiyor,Genel,Nötr,Evet
9f4be841-feb1-4829-ab6a-58cf5bf00272,2025-07-02T19:23:10,Sayfaya girince baştaki 3 şapka elinde ışık olan fiyatı,Fiyat ayarlaması istiyor,Organizasyon,Pozitif,Evet
9f4be841-feb1-4829-ab6a-58cf5bf00272,2025-07-02T19:25:04,Evet Elazığ’daki tasarım yerini söylerseniz sevinirim,Mekan arıyor,Genel,Nötr,Evet
9f4c2285-e3eb-4021-a580-321c44467290,2025-07-02T21:57:38,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f4c2285-e3eb-4021-a580-321c44467290,2025-07-02T21:57:51,Konya Selçuklu,Konum belirtiyor,Genel,Negatif,Evet
9f4c2285-e3eb-4021-a580-321c44467290,2025-07-02T21:58:28,"Nisan 2026, 150 kişi, yemekli, kapalı alan. Tüm seçenekleri göster",Mekan arıyor,"Mekan, Yemek/İkram",Pozitif,Evet
9f4cfb6f-8059-4c18-9bf5-1eccef7940a5,2025-07-03T08:04:11,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f4cfb6f-8059-4c18-9bf5-1eccef7940a5,2025-07-03T08:04:23,Selimpaşa,Diğer,Genel,Negatif,Evet
9f4cfb6f-8059-4c18-9bf5-1eccef7940a5,2025-07-03T08:04:51,Yemekli eylül,Yemek/İkram soruyor,Yemek/İkram,Pozitif,Evet
9f4cfb6f-8059-4c18-9bf5-1eccef7940a5,2025-07-03T08:05:07,200 kişi,Diğer,Genel,Pozitif,Evet
9f4cfb6f-8059-4c18-9bf5-1eccef7940a5,2025-07-03T08:05:19,Açık alan,Mekan arıyor,Mekan,Negatif,Evet
9f4cfb6f-8059-4c18-9bf5-1eccef7940a5,2025-07-03T08:05:32,1000,Diğer,Genel,Pozitif,Evet
9f4cfb6f-8059-4c18-9bf5-1eccef7940a5,2025-07-03T08:05:58,Hayır 150 kişilik bak,Konum belirtiyor,Genel,Negatif,Evet
9f4cfb6f-8059-4c18-9bf5-1eccef7940a5,2025-07-03T08:06:15,100 kişilik bak,Konum belirtiyor,Genel,Pozitif,Evet
9f4cfb6f-8059-4c18-9bf5-1eccef7940a5,2025-07-03T08:06:33,Selimpaşa Konağı müsait değil mi,Bilgi istiyor,Genel,Negatif,Evet
9f4d3bb4-87f0-4e47-9da1-3a52503d543d,2025-07-03T11:03:54,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f4d3bb4-87f0-4e47-9da1-3a52503d543d,2025-07-03T11:04:18,İstanbul Anadolu yakası,Konum belirtiyor,Genel,Pozitif,Evet
9f4d3bb4-87f0-4e47-9da1-3a52503d543d,2025-07-03T11:05:24,8 .ayda 350 veya 400 kişil yemekli,Yemek/İkram soruyor,Yemek/İkram,Pozitif,Evet
9f4d3bb4-87f0-4e47-9da1-3a52503d543d,2025-07-03T11:06:11,Kişi başı 200 kapalı,Fiyat ayarlaması istiyor,Genel,Negatif,Evet
9f4d3bb4-87f0-4e47-9da1-3a52503d543d,2025-07-03T11:06:58,Tüm Anadolu yakasını listele,Diğer,Genel,Pozitif,Evet
9f4d3bb4-87f0-4e47-9da1-3a52503d543d,2025-07-03T11:08:11,Kişi başı 350 TL açık veya kapalı herhangi bir gün fark etmez,Fiyat ayarlaması istiyor,Genel,Nötr,Evet
9f4d3bb4-87f0-4e47-9da1-3a52503d543d,2025-07-03T11:09:34,Kişi başı 1000 TL konuk sayısı 500,Fiyat ayarlaması istiyor,Genel,Negatif,Evet
9f4d6d32-bba0-4409-a034-13bcd6610bb3,2025-07-03T13:22:17,Düğün,Organizasyon arıyor,Genel,Pozitif,Evet
9f4d6d32-bba0-4409-a034-13bcd6610bb3,2025-07-03T13:22:42,Bursa osmangazi,Konum belirtiyor,Genel,Nötr,Evet
9f4d6d32-bba0-4409-a034-13bcd6610bb3,2025-07-03T13:23:07,Ağustos ayı içinde hafta içi herhangi bir gün olabilir,Konum belirtiyor,Genel,Pozitif,Evet
9f4d6d32-bba0-4409-a034-13bcd6610bb3,2025-07-03T13:23:40,200 250 kişi olabilir,Konum belirtiyor,Genel,Pozitif,Evet
9f4d6d32-bba0-4409-a034-13bcd6610bb3,2025-07-03T13:23:58,Sadece pasta mesrubat,Yemek/İkram soruyor,Yemek/İkram,Negatif,Evet
9f4d6d32-bba0-4409-a034-13bcd6610bb3,2025-07-03T13:24:38,Fotoğrafçı düğün saatinde çekecek dimi resimleri,Fotoğrafçı arıyor,Fotoğrafçı,Pozitif,Evet
9f4d6d32-bba0-4409-a034-13bcd6610bb3,2025-07-03T13:25:31,Sadece mekan olsun,Mekan arıyor,"Mekan, Yemek/İkram",Negatif,Evet
